"","term","gene"
"10285","Macrophages M1%FANTOM%2.txt81","TMEM33"
"10286","Macrophages M1%FANTOM%2.txt82","SLAMF8"
"10287","Macrophages M1%FANTOM%2.txt83","HAMP"
"10288","Macrophages M1%FANTOM%2.txt84","DNASE2B"
"10289","Macrophages M1%FANTOM%2.txt85","MYOZ1"
"10290","Macrophages M1%FANTOM%2.txt86","LONRF3"
"10291","Macrophages M1%FANTOM%2.txt87","CLPB"
"10292","Macrophages M1%FANTOM%2.txt88","MFSD7"
"10293","Macrophages M1%FANTOM%2.txt89","ADCK2"
"10294","Macrophages M1%FANTOM%3.txt1","ACP2"
"10295","Macrophages M1%FANTOM%3.txt2","ADCY3"
"10296","Macrophages M1%FANTOM%3.txt3","ADRA2B"
"10297","Macrophages M1%FANTOM%3.txt4","ALCAM"
"10298","Macrophages M1%FANTOM%3.txt5","ABCD1"
"10299","Macrophages M1%FANTOM%3.txt6","ANXA2"
"10300","Macrophages M1%FANTOM%3.txt7","ATP6V1A"
"10301","Macrophages M1%FANTOM%3.txt8","C1QA"
"10302","Macrophages M1%FANTOM%3.txt9","C1QB"
"10303","Macrophages M1%FANTOM%3.txt10","C3AR1"
"10304","Macrophages M1%FANTOM%3.txt11","DAGLA"
"10305","Macrophages M1%FANTOM%3.txt12","CD80"
"10306","Macrophages M1%FANTOM%3.txt13","CD63"
"10307","Macrophages M1%FANTOM%3.txt14","CHIT1"
"10308","Macrophages M1%FANTOM%3.txt15","CMKLR1"
"10309","Macrophages M1%FANTOM%3.txt16","SLC31A1"
"10310","Macrophages M1%FANTOM%3.txt17","CSF1"
"10311","Macrophages M1%FANTOM%3.txt18","CSF1R"
"10312","Macrophages M1%FANTOM%3.txt19","CYBB"
"10313","Macrophages M1%FANTOM%3.txt20","CYC1"
"10314","Macrophages M1%FANTOM%3.txt21","CYP19A1"
"10315","Macrophages M1%FANTOM%3.txt22","FANCE"
"10316","Macrophages M1%FANTOM%3.txt23","FDX1"
"10317","Macrophages M1%FANTOM%3.txt24","FPR2"
"10318","Macrophages M1%FANTOM%3.txt25","FPR3"
"10319","Macrophages M1%FANTOM%3.txt26","GPD1"
"10320","Macrophages M1%FANTOM%3.txt27","HEXB"
"10321","Macrophages M1%FANTOM%3.txt28","KCNJ1"
"10322","Macrophages M1%FANTOM%3.txt29","KCNJ5"
"10323","Macrophages M1%FANTOM%3.txt30","KIFC3"
"10324","Macrophages M1%FANTOM%3.txt31","MMP19"
"10325","Macrophages M1%FANTOM%3.txt32","MSR1"
"10326","Macrophages M1%FANTOM%3.txt33","MT2A"
"10327","Macrophages M1%FANTOM%3.txt34","MYBPH"
"10328","Macrophages M1%FANTOM%3.txt35","P2RX7"
"10329","Macrophages M1%FANTOM%3.txt36","MAPK13"
"10330","Macrophages M1%FANTOM%3.txt37","S100A11"
"10331","Macrophages M1%FANTOM%3.txt38","CCL1"
"10332","Macrophages M1%FANTOM%3.txt39","CCL7"
"10333","Macrophages M1%FANTOM%3.txt40","CCL8"
"10334","Macrophages M1%FANTOM%3.txt41","CCL18"
"10335","Macrophages M1%FANTOM%3.txt42","CCL19"
"10336","Macrophages M1%FANTOM%3.txt43","CCL22"
"10337","Macrophages M1%FANTOM%3.txt44","CCL24"
"10338","Macrophages M1%FANTOM%3.txt45","SLC1A2"
"10339","Macrophages M1%FANTOM%3.txt46","SLC6A12"
"10340","Macrophages M1%FANTOM%3.txt47","SLC11A1"
"10341","Macrophages M1%FANTOM%3.txt48","SIGLEC1"
"10342","Macrophages M1%FANTOM%3.txt49","SRC"
"10343","Macrophages M1%FANTOM%3.txt50","TIE1"
"10344","Macrophages M1%FANTOM%3.txt51","MARCO"
"10345","Macrophages M1%FANTOM%3.txt52","HYAL2"
"10346","Macrophages M1%FANTOM%3.txt53","CD163"
"10347","Macrophages M1%FANTOM%3.txt54","LONP1"
"10348","Macrophages M1%FANTOM%3.txt55","IGSF6"
"10349","Macrophages M1%FANTOM%3.txt56","LILRB1"
"10350","Macrophages M1%FANTOM%3.txt57","CD300C"
"10351","Macrophages M1%FANTOM%3.txt58","SDS"
"10352","Macrophages M1%FANTOM%3.txt59","LILRB4"
"10353","Macrophages M1%FANTOM%3.txt60","EMILIN1"
"10354","Macrophages M1%FANTOM%3.txt61","VSIG4"
"10355","Macrophages M1%FANTOM%3.txt62","PHLDB1"
"10356","Macrophages M1%FANTOM%3.txt63","NCAPH"
"10357","Macrophages M1%FANTOM%3.txt64","CLEC4E"
"10358","Macrophages M1%FANTOM%3.txt65","MYOF"
"10359","Macrophages M1%FANTOM%3.txt66","HSPB7"
"10360","Macrophages M1%FANTOM%3.txt67","ADAMDEC1"
"10361","Macrophages M1%FANTOM%3.txt68","GLRX2"
"10362","Macrophages M1%FANTOM%3.txt69","MS4A4A"
"10363","Macrophages M1%FANTOM%3.txt70","ATP6V1H"
"10364","Macrophages M1%FANTOM%3.txt71","TREM2"
"10365","Macrophages M1%FANTOM%3.txt72","TMEM70"
"10366","Macrophages M1%FANTOM%3.txt73","TMEM33"
"10367","Macrophages M1%FANTOM%3.txt74","KCNK13"
"10368","Macrophages M1%FANTOM%3.txt75","SLAMF8"
"10369","Macrophages M1%FANTOM%3.txt76","HAMP"
"10370","Macrophages M1%FANTOM%3.txt77","DNASE2B"
"10371","Macrophages M1%FANTOM%3.txt78","MYOZ1"
"10372","Macrophages M1%FANTOM%3.txt79","MFSD7"
"10373","Macrophages M1%FANTOM%3.txt80","ADO"
"10374","Macrophages M1%FANTOM%3.txt81","ADCK2"
"10375","Macrophages M1%FANTOM%3.txt82","TBC1D16"
"10376","Macrophages M2%BLUEPRINT%1.txt1","ACP2"
"10377","Macrophages M2%BLUEPRINT%1.txt2","ADCY3"
"10378","Macrophages M2%BLUEPRINT%1.txt3","ABCD1"
"10379","Macrophages M2%BLUEPRINT%1.txt4","ALK"
"10380","Macrophages M2%BLUEPRINT%1.txt5","ARSB"
"10381","Macrophages M2%BLUEPRINT%1.txt6","ATP2A2"
"10382","Macrophages M2%BLUEPRINT%1.txt7","ATP6V1C1"
"10383","Macrophages M2%BLUEPRINT%1.txt8","ATP6V0A1"
"10384","Macrophages M2%BLUEPRINT%1.txt9","TSPO"
"10385","Macrophages M2%BLUEPRINT%1.txt10","CAMP"
"10386","Macrophages M2%BLUEPRINT%1.txt11","CANX"
"10387","Macrophages M2%BLUEPRINT%1.txt12","CD63"
"10388","Macrophages M2%BLUEPRINT%1.txt13","CD81"
"10389","Macrophages M2%BLUEPRINT%1.txt14","CLCN7"
"10390","Macrophages M2%BLUEPRINT%1.txt15","TPP1"
"10391","Macrophages M2%BLUEPRINT%1.txt16","SLC31A1"
"10392","Macrophages M2%BLUEPRINT%1.txt17","FDX1"
"10393","Macrophages M2%BLUEPRINT%1.txt18","FGR"
"10394","Macrophages M2%BLUEPRINT%1.txt19","FTL"
"10395","Macrophages M2%BLUEPRINT%1.txt20","GLB1"
"10396","Macrophages M2%BLUEPRINT%1.txt21","HADHB"
"10397","Macrophages M2%BLUEPRINT%1.txt22","NCKAP1L"
"10398","Macrophages M2%BLUEPRINT%1.txt23","HEXA"
"10399","Macrophages M2%BLUEPRINT%1.txt24","HEXB"
"10400","Macrophages M2%BLUEPRINT%1.txt25","HPS1"
"10401","Macrophages M2%BLUEPRINT%1.txt26","IFNAR1"
"10402","Macrophages M2%BLUEPRINT%1.txt27","ITGAX"
"10403","Macrophages M2%BLUEPRINT%1.txt28","KCNJ5"
"10404","Macrophages M2%BLUEPRINT%1.txt29","LAIR1"
"10405","Macrophages M2%BLUEPRINT%1.txt30","LAMP1"
"10406","Macrophages M2%BLUEPRINT%1.txt31","MSR1"
"10407","Macrophages M2%BLUEPRINT%1.txt32","MYO9B"
"10408","Macrophages M2%BLUEPRINT%1.txt33","P2RX7"
"10409","Macrophages M2%BLUEPRINT%1.txt34","SDCBP"
"10410","Macrophages M2%BLUEPRINT%1.txt35","SNX1"
"10411","Macrophages M2%BLUEPRINT%1.txt36","SNX2"
"10412","Macrophages M2%BLUEPRINT%1.txt37","STX4"
"10413","Macrophages M2%BLUEPRINT%1.txt38","MARCO"
"10414","Macrophages M2%BLUEPRINT%1.txt39","CDS2"
"10415","Macrophages M2%BLUEPRINT%1.txt40","PABPC4"
"10416","Macrophages M2%BLUEPRINT%1.txt41","ATP6V0D1"
"10417","Macrophages M2%BLUEPRINT%1.txt42","PICK1"
"10418","Macrophages M2%BLUEPRINT%1.txt43","ARHGEF11"
"10419","Macrophages M2%BLUEPRINT%1.txt44","HS3ST2"
"10420","Macrophages M2%BLUEPRINT%1.txt45","PDCD6IP"
"10421","Macrophages M2%BLUEPRINT%1.txt46","SCAMP2"
"10422","Macrophages M2%BLUEPRINT%1.txt47","COL4A3BP"
"10423","Macrophages M2%BLUEPRINT%1.txt48","HSPH1"
"10424","Macrophages M2%BLUEPRINT%1.txt49","OS9"
"10425","Macrophages M2%BLUEPRINT%1.txt50","SDS"
"10426","Macrophages M2%BLUEPRINT%1.txt51","LILRB4"
"10427","Macrophages M2%BLUEPRINT%1.txt52","VSIG4"
"10428","Macrophages M2%BLUEPRINT%1.txt53","GABARAP"
"10429","Macrophages M2%BLUEPRINT%1.txt54","TFEC"
"10430","Macrophages M2%BLUEPRINT%1.txt55","WDFY3"
"10431","Macrophages M2%BLUEPRINT%1.txt56","TBC1D9B"
"10432","Macrophages M2%BLUEPRINT%1.txt57","ZC3H3"
"10433","Macrophages M2%BLUEPRINT%1.txt58","CYFIP1"
"10434","Macrophages M2%BLUEPRINT%1.txt59","PLEKHM2"
"10435","Macrophages M2%BLUEPRINT%1.txt60","FKBP15"
"10436","Macrophages M2%BLUEPRINT%1.txt61","SMG5"
"10437","Macrophages M2%BLUEPRINT%1.txt62","UNC50"
"10438","Macrophages M2%BLUEPRINT%1.txt63","GGA1"
"10439","Macrophages M2%BLUEPRINT%1.txt64","SNX5"
"10440","Macrophages M2%BLUEPRINT%1.txt65","SLC39A1"
"10441","Macrophages M2%BLUEPRINT%1.txt66","ADAMDEC1"
"10442","Macrophages M2%BLUEPRINT%1.txt67","COMMD9"
"10443","Macrophages M2%BLUEPRINT%1.txt68","SLC25A24"
"10444","Macrophages M2%BLUEPRINT%1.txt69","SPG21"
"10445","Macrophages M2%BLUEPRINT%1.txt70","MS4A4A"
"10446","Macrophages M2%BLUEPRINT%1.txt71","ANKFY1"
"10447","Macrophages M2%BLUEPRINT%1.txt72","BTBD1"
"10448","Macrophages M2%BLUEPRINT%1.txt73","STX18"
"10449","Macrophages M2%BLUEPRINT%1.txt74","RIN2"
"10450","Macrophages M2%BLUEPRINT%1.txt75","PQLC2"
"10451","Macrophages M2%BLUEPRINT%1.txt76","TMEM70"
"10452","Macrophages M2%BLUEPRINT%1.txt77","ACSM5"
"10453","Macrophages M2%BLUEPRINT%1.txt78","AGGF1"
"10454","Macrophages M2%BLUEPRINT%1.txt79","SLC38A7"
"10455","Macrophages M2%BLUEPRINT%1.txt80","VPS53"
"10456","Macrophages M2%BLUEPRINT%1.txt81","NOP10"
"10457","Macrophages M2%BLUEPRINT%1.txt82","IARS2"
"10458","Macrophages M2%BLUEPRINT%1.txt83","CCDC88A"
"10459","Macrophages M2%BLUEPRINT%1.txt84","VPS35"
"10460","Macrophages M2%BLUEPRINT%1.txt85","TMEM184C"
"10461","Macrophages M2%BLUEPRINT%1.txt86","EXOC1"
"10462","Macrophages M2%BLUEPRINT%1.txt87","SLAMF8"
"10463","Macrophages M2%BLUEPRINT%1.txt88","C16orf62"
"10464","Macrophages M2%BLUEPRINT%1.txt89","POGK"
"10465","Macrophages M2%BLUEPRINT%1.txt90","HAMP"
"10466","Macrophages M2%BLUEPRINT%1.txt91","DNASE2B"
"10467","Macrophages M2%BLUEPRINT%1.txt92","MTMR14"
"10468","Macrophages M2%BLUEPRINT%1.txt93","GORASP1"
"10469","Macrophages M2%BLUEPRINT%1.txt94","C10orf76"
"10470","Macrophages M2%BLUEPRINT%1.txt95","LONRF3"
"10471","Macrophages M2%BLUEPRINT%1.txt96","UBXN6"
"10472","Macrophages M2%BLUEPRINT%2.txt1","CLCN7"
"10473","Macrophages M2%BLUEPRINT%2.txt2","FGR"
"10474","Macrophages M2%BLUEPRINT%2.txt3","GLB1"
"10475","Macrophages M2%BLUEPRINT%2.txt4","HEXA"
"10476","Macrophages M2%BLUEPRINT%2.txt5","HEXB"
"10477","Macrophages M2%BLUEPRINT%2.txt6","HS3ST2"
"10478","Macrophages M2%BLUEPRINT%2.txt7","FKBP15"
"10479","Macrophages M2%BLUEPRINT%2.txt8","PQLC2"
"10480","Macrophages M2%BLUEPRINT%2.txt9","TMEM70"
"10481","Macrophages M2%BLUEPRINT%2.txt10","SLC38A7"
"10482","Macrophages M2%BLUEPRINT%3.txt1","ACP2"
"10483","Macrophages M2%BLUEPRINT%3.txt2","ALK"
"10484","Macrophages M2%BLUEPRINT%3.txt3","ARSB"
"10485","Macrophages M2%BLUEPRINT%3.txt4","ATP6V0A1"
"10486","Macrophages M2%BLUEPRINT%3.txt5","CD63"
"10487","Macrophages M2%BLUEPRINT%3.txt6","CLCN7"
"10488","Macrophages M2%BLUEPRINT%3.txt7","TPP1"
"10489","Macrophages M2%BLUEPRINT%3.txt8","SLC31A1"
"10490","Macrophages M2%BLUEPRINT%3.txt9","FGR"
"10491","Macrophages M2%BLUEPRINT%3.txt10","GLB1"
"10492","Macrophages M2%BLUEPRINT%3.txt11","HADHB"
"10493","Macrophages M2%BLUEPRINT%3.txt12","NCKAP1L"
"10494","Macrophages M2%BLUEPRINT%3.txt13","HEXA"
"10495","Macrophages M2%BLUEPRINT%3.txt14","HEXB"
"10496","Macrophages M2%BLUEPRINT%3.txt15","IFNAR1"
"10497","Macrophages M2%BLUEPRINT%3.txt16","KCNJ5"
"10498","Macrophages M2%BLUEPRINT%3.txt17","MYO9B"
"10499","Macrophages M2%BLUEPRINT%3.txt18","P2RX7"
"10500","Macrophages M2%BLUEPRINT%3.txt19","SDCBP"
"10501","Macrophages M2%BLUEPRINT%3.txt20","MARCO"
"10502","Macrophages M2%BLUEPRINT%3.txt21","ATP6V0D1"
"10503","Macrophages M2%BLUEPRINT%3.txt22","HS3ST2"
"10504","Macrophages M2%BLUEPRINT%3.txt23","PDCD6IP"
"10505","Macrophages M2%BLUEPRINT%3.txt24","COL4A3BP"
"10506","Macrophages M2%BLUEPRINT%3.txt25","CYFIP1"
"10507","Macrophages M2%BLUEPRINT%3.txt26","PLEKHM2"
"10508","Macrophages M2%BLUEPRINT%3.txt27","FKBP15"
"10509","Macrophages M2%BLUEPRINT%3.txt28","SMG5"
"10510","Macrophages M2%BLUEPRINT%3.txt29","SLC39A1"
"10511","Macrophages M2%BLUEPRINT%3.txt30","COMMD9"
"10512","Macrophages M2%BLUEPRINT%3.txt31","MS4A4A"
"10513","Macrophages M2%BLUEPRINT%3.txt32","STX18"
"10514","Macrophages M2%BLUEPRINT%3.txt33","PQLC2"
"10515","Macrophages M2%BLUEPRINT%3.txt34","TMEM70"
"10516","Macrophages M2%BLUEPRINT%3.txt35","SLC38A7"
"10517","Macrophages M2%BLUEPRINT%3.txt36","VPS53"
"10518","Macrophages M2%BLUEPRINT%3.txt37","HAMP"
"10519","Macrophages M2%BLUEPRINT%3.txt38","LONRF3"
"10520","Macrophages M2%HPCA%1.txt1","ADRA2B"
"10521","Macrophages M2%HPCA%1.txt2","AP1B1"
"10522","Macrophages M2%HPCA%1.txt3","ALDH9A1"
"10523","Macrophages M2%HPCA%1.txt4","ANXA11"
"10524","Macrophages M2%HPCA%1.txt5","AQP8"
"10525","Macrophages M2%HPCA%1.txt6","CD52"
"10526","Macrophages M2%HPCA%1.txt7","ELK1"
"10527","Macrophages M2%HPCA%1.txt8","FH"
"10528","Macrophages M2%HPCA%1.txt9","FLT1"
"10529","Macrophages M2%HPCA%1.txt10","GPD1"
"10530","Macrophages M2%HPCA%1.txt11","NCKAP1L"
"10531","Macrophages M2%HPCA%1.txt12","HEXB"
"10532","Macrophages M2%HPCA%1.txt13","KCNJ1"
"10533","Macrophages M2%HPCA%1.txt14","LAMP1"
"10534","Macrophages M2%HPCA%1.txt15","MMP19"
"10535","Macrophages M2%HPCA%1.txt16","MSR1"
"10536","Macrophages M2%HPCA%1.txt17","NDUFB1"
"10537","Macrophages M2%HPCA%1.txt18","NPR1"
"10538","Macrophages M2%HPCA%1.txt19","PDE1B"
"10539","Macrophages M2%HPCA%1.txt20","PEX19"
"10540","Macrophages M2%HPCA%1.txt21","S100A6"
"10541","Macrophages M2%HPCA%1.txt22","SLC6A7"
"10542","Macrophages M2%HPCA%1.txt23","SLC6A12"
"10543","Macrophages M2%HPCA%1.txt24","SNAPC2"
"10544","Macrophages M2%HPCA%1.txt25","SNX1"
"10545","Macrophages M2%HPCA%1.txt26","TAF10"
"10546","Macrophages M2%HPCA%1.txt27","UCP3"
"10547","Macrophages M2%HPCA%1.txt28","UGP2"
"10548","Macrophages M2%HPCA%1.txt29","USF2"
"10549","Macrophages M2%HPCA%1.txt30","XPNPEP2"
"10550","Macrophages M2%HPCA%1.txt31","AKR7A2"
"10551","Macrophages M2%HPCA%1.txt32","SNX3"
"10552","Macrophages M2%HPCA%1.txt33","TNFSF14"
"10553","Macrophages M2%HPCA%1.txt34","NFS1"
"10554","Macrophages M2%HPCA%1.txt35","GSTO1"
"10555","Macrophages M2%HPCA%1.txt36","KIAA0196"
"10556","Macrophages M2%HPCA%1.txt37","HS3ST2"
"10557","Macrophages M2%HPCA%1.txt38","BCAP31"
"10558","Macrophages M2%HPCA%1.txt39","CEPT1"
"10559","Macrophages M2%HPCA%1.txt40","BAIAP2"
"10560","Macrophages M2%HPCA%1.txt41","SLC9A6"
"10561","Macrophages M2%HPCA%1.txt42","VTI1B"
"10562","Macrophages M2%HPCA%1.txt43","ARFGEF2"
"10563","Macrophages M2%HPCA%1.txt44","HSPH1"
"10564","Macrophages M2%HPCA%1.txt45","LILRA2"
"10565","Macrophages M2%HPCA%1.txt46","EFR3A"
"10566","Macrophages M2%HPCA%1.txt47","FKBP15"
"10567","Macrophages M2%HPCA%1.txt48","NCAPH"
"10568","Macrophages M2%HPCA%1.txt49","ZCCHC4"
"10569","Macrophages M2%HPCA%1.txt50","TMED5"
"10570","Macrophages M2%HPCA%1.txt51","MYO15A"
"10571","Macrophages M2%HPCA%1.txt52","NAGPA"
"10572","Macrophages M2%HPCA%1.txt53","ZNF219"
"10573","Macrophages M2%HPCA%1.txt54","MS4A4A"
"10574","Macrophages M2%HPCA%1.txt55","ANGPT4"
"10575","Macrophages M2%HPCA%1.txt56","ATP6V1D"
"10576","Macrophages M2%HPCA%1.txt57","TREM2"
"10577","Macrophages M2%HPCA%1.txt58","KCTD5"
"10578","Macrophages M2%HPCA%1.txt59","PQLC2"
"10579","Macrophages M2%HPCA%1.txt60","AGGF1"
"10580","Macrophages M2%HPCA%1.txt61","MFN1"
"10581","Macrophages M2%HPCA%1.txt62","IARS2"
"10582","Macrophages M2%HPCA%1.txt63","CCDC88A"
"10583","Macrophages M2%HPCA%1.txt64","KCNK13"
"10584","Macrophages M2%HPCA%1.txt65","TMEM9B"
"10585","Macrophages M2%HPCA%1.txt66","POGK"
"10586","Macrophages M2%HPCA%1.txt67","MYOZ1"
"10587","Macrophages M2%HPCA%1.txt68","IPPK"
"10588","Macrophages M2%HPCA%1.txt69","CARD14"
"10589","Macrophages M2%HPCA%1.txt70","ALG9"
"10590","Macrophages M2%HPCA%1.txt71","MRM1"
"10591","Macrophages M2%HPCA%1.txt72","DHX57"
"10592","Macrophages M2%HPCA%1.txt73","SLC25A46"
"10593","Macrophages M2%HPCA%1.txt74","OSBPL11"
"10594","Macrophages M2%HPCA%1.txt75","CCDC85C"
"10595","Macrophages M2%HPCA%2.txt1","ADRA2B"
"10596","Macrophages M2%HPCA%2.txt2","DNASE1L3"
"10597","Macrophages M2%HPCA%2.txt3","FDX1"
"10598","Macrophages M2%HPCA%2.txt4","GPD1"
"10599","Macrophages M2%HPCA%2.txt5","GUCA1A"
"10600","Macrophages M2%HPCA%2.txt6","KCNJ1"
"10601","Macrophages M2%HPCA%2.txt7","MSR1"
"10602","Macrophages M2%HPCA%2.txt8","PDE1B"
"10603","Macrophages M2%HPCA%2.txt9","UCP3"
"10604","Macrophages M2%HPCA%2.txt10","HS3ST2"
"10605","Macrophages M2%HPCA%2.txt11","SDS"
"10606","Macrophages M2%HPCA%2.txt12","MS4A4A"
"10607","Macrophages M2%HPCA%2.txt13","TREM2"
"10608","Macrophages M2%HPCA%2.txt14","DNASE2B"
"10609","Macrophages M2%HPCA%2.txt15","MYOZ1"
"10610","Macrophages M2%HPCA%3.txt1","ADRA2B"
"10611","Macrophages M2%HPCA%3.txt2","CD52"
"10612","Macrophages M2%HPCA%3.txt3","GPD1"
"10613","Macrophages M2%HPCA%3.txt4","MSR1"
"10614","Macrophages M2%HPCA%3.txt5","NPR1"
"10615","Macrophages M2%HPCA%3.txt6","UCP3"
"10616","Macrophages M2%HPCA%3.txt7","HS3ST2"
"10617","Macrophages M2%HPCA%3.txt8","MYO15A"
"10618","Macrophages%BLUEPRINT%1.txt1","ACP2"
"10619","Macrophages%BLUEPRINT%1.txt2","ATOX1"
"10620","Macrophages%BLUEPRINT%1.txt3","ATP6V0C"
"10621","Macrophages%BLUEPRINT%1.txt4","ATP6V1E1"
"10622","Macrophages%BLUEPRINT%1.txt5","C1QA"
"10623","Macrophages%BLUEPRINT%1.txt6","CD9"
"10624","Macrophages%BLUEPRINT%1.txt7","CD48"
"10625","Macrophages%BLUEPRINT%1.txt8","CLCN7"
"10626","Macrophages%BLUEPRINT%1.txt9","CCR1"
"10627","Macrophages%BLUEPRINT%1.txt10","CRYBB1"
"10628","Macrophages%BLUEPRINT%1.txt11","CYBB"
"10629","Macrophages%BLUEPRINT%1.txt12","FCER1G"
"10630","Macrophages%BLUEPRINT%1.txt13","FDX1"
"10631","Macrophages%BLUEPRINT%1.txt14","FOLR2"
"10632","Macrophages%BLUEPRINT%1.txt15","FPR3"
"10633","Macrophages%BLUEPRINT%1.txt16","FTL"
"10634","Macrophages%BLUEPRINT%1.txt17","HEXA"
"10635","Macrophages%BLUEPRINT%1.txt18","HEXB"
"10636","Macrophages%BLUEPRINT%1.txt19","KCNJ5"
"10637","Macrophages%BLUEPRINT%1.txt20","LAIR1"
"10638","Macrophages%BLUEPRINT%1.txt21","M6PR"
"10639","Macrophages%BLUEPRINT%1.txt22","MDH1"
"10640","Macrophages%BLUEPRINT%1.txt23","NUBP1"
"10641","Macrophages%BLUEPRINT%1.txt24","P2RX7"
"10642","Macrophages%BLUEPRINT%1.txt25","RAC1"
"10643","Macrophages%BLUEPRINT%1.txt26","CCL8"
"10644","Macrophages%BLUEPRINT%1.txt27","CCL22"
"10645","Macrophages%BLUEPRINT%1.txt28","STX4"
"10646","Macrophages%BLUEPRINT%1.txt29","TCEB1"
"10647","Macrophages%BLUEPRINT%1.txt30","TYROBP"
"10648","Macrophages%BLUEPRINT%1.txt31","VAMP8"
"10649","Macrophages%BLUEPRINT%1.txt32","MARCO"
"10650","Macrophages%BLUEPRINT%1.txt33","CD84"
"10651","Macrophages%BLUEPRINT%1.txt34","ATP6V0E1"
"10652","Macrophages%BLUEPRINT%1.txt35","ATP6V1F"
"10653","Macrophages%BLUEPRINT%1.txt36","CD163"
"10654","Macrophages%BLUEPRINT%1.txt37","CIAO1"
"10655","Macrophages%BLUEPRINT%1.txt38","LY86"
"10656","Macrophages%BLUEPRINT%1.txt39","ARHGEF11"
"10657","Macrophages%BLUEPRINT%1.txt40","HS3ST2"
"10658","Macrophages%BLUEPRINT%1.txt41","ARPC4"
"10659","Macrophages%BLUEPRINT%1.txt42","ATP6AP2"
"10660","Macrophages%BLUEPRINT%1.txt43","BAIAP2"
"10661","Macrophages%BLUEPRINT%1.txt44","PRDX3"
"10662","Macrophages%BLUEPRINT%1.txt45","ERP29"
"10663","Macrophages%BLUEPRINT%1.txt46","LILRB5"
"10664","Macrophages%BLUEPRINT%1.txt47","SDS"
"10665","Macrophages%BLUEPRINT%1.txt48","LILRB4"
"10666","Macrophages%BLUEPRINT%1.txt49","VSIG4"
"10667","Macrophages%BLUEPRINT%1.txt50","FKBP15"
"10668","Macrophages%BLUEPRINT%1.txt51","ZZZ3"
"10669","Macrophages%BLUEPRINT%1.txt52","SIGLEC7"
"10670","Macrophages%BLUEPRINT%1.txt53","SIGLEC9"
"10671","Macrophages%BLUEPRINT%1.txt54","ADAMDEC1"
"10672","Macrophages%BLUEPRINT%1.txt55","ORMDL2"
"10673","Macrophages%BLUEPRINT%1.txt56","COMMD9"
"10674","Macrophages%BLUEPRINT%1.txt57","SPG21"
"10675","Macrophages%BLUEPRINT%1.txt58","MS4A4A"
"10676","Macrophages%BLUEPRINT%1.txt59","UBE2D4"
"10677","Macrophages%BLUEPRINT%1.txt60","TRAPPC2L"
"10678","Macrophages%BLUEPRINT%1.txt61","TREM2"
"10679","Macrophages%BLUEPRINT%1.txt62","TMEM70"
"10680","Macrophages%BLUEPRINT%1.txt63","ARL8B"
"10681","Macrophages%BLUEPRINT%1.txt64","TMEM126B"
"10682","Macrophages%BLUEPRINT%1.txt65","SLAMF8"
"10683","Macrophages%BLUEPRINT%1.txt66","C12orf4"
"10684","Macrophages%BLUEPRINT%1.txt67","HAMP"
"10685","Macrophages%BLUEPRINT%1.txt68","GUF1"
"10686","Macrophages%BLUEPRINT%1.txt69","YIF1B"
"10687","Macrophages%BLUEPRINT%2.txt1","ACP2"
"10688","Macrophages%BLUEPRINT%2.txt2","ATOX1"
"10689","Macrophages%BLUEPRINT%2.txt3","ATP6V0C"
"10690","Macrophages%BLUEPRINT%2.txt4","ATP6V1E1"
"10691","Macrophages%BLUEPRINT%2.txt5","C1QA"
"10692","Macrophages%BLUEPRINT%2.txt6","CD9"
"10693","Macrophages%BLUEPRINT%2.txt7","CD48"
"10694","Macrophages%BLUEPRINT%2.txt8","CD63"
"10695","Macrophages%BLUEPRINT%2.txt9","CLCN7"
"10696","Macrophages%BLUEPRINT%2.txt10","TPP1"
"10697","Macrophages%BLUEPRINT%2.txt11","CCR1"
"10698","Macrophages%BLUEPRINT%2.txt12","CMKLR1"
"10699","Macrophages%BLUEPRINT%2.txt13","SLC31A1"
"10700","Macrophages%BLUEPRINT%2.txt14","COX5B"
"10701","Macrophages%BLUEPRINT%2.txt15","COX7B"
"10702","Macrophages%BLUEPRINT%2.txt16","COX8A"
"10703","Macrophages%BLUEPRINT%2.txt17","CRYBB1"
"10704","Macrophages%BLUEPRINT%2.txt18","CYBA"
"10705","Macrophages%BLUEPRINT%2.txt19","CYBB"
"10706","Macrophages%BLUEPRINT%2.txt20","FCER1G"
"10707","Macrophages%BLUEPRINT%2.txt21","FDX1"
"10708","Macrophages%BLUEPRINT%2.txt22","FOLR2"
"10709","Macrophages%BLUEPRINT%2.txt23","FPR3"
"10710","Macrophages%BLUEPRINT%2.txt24","FTL"
"10711","Macrophages%BLUEPRINT%2.txt25","GLB1"
"10712","Macrophages%BLUEPRINT%2.txt26","HEXA"
"10713","Macrophages%BLUEPRINT%2.txt27","HEXB"
"10714","Macrophages%BLUEPRINT%2.txt28","KCNJ5"
"10715","Macrophages%BLUEPRINT%2.txt29","LAIR1"
"10716","Macrophages%BLUEPRINT%2.txt30","LAMP1"
"10717","Macrophages%BLUEPRINT%2.txt31","NUBP1"
"10718","Macrophages%BLUEPRINT%2.txt32","NDUFB3"
"10719","Macrophages%BLUEPRINT%2.txt33","NDUFS3"
"10720","Macrophages%BLUEPRINT%2.txt34","NDUFS6"
"10721","Macrophages%BLUEPRINT%2.txt35","P2RX7"
"10722","Macrophages%BLUEPRINT%2.txt36","PCMT1"
